time,cycles,branches,instructions,cache-reference,cache-misses,bus-cycles
5.733396372,7450904,164942,8893012,95223,100937,79285
5.744150977,10282124,182872,9071055,175825,111510,100418
5.754366748,7333454,189395,9687663,189006,81248,75006
5.764631343,0,159144,8283877,149880,69345,64649
5.774908216,0,163250,8831156,160183,77156,69365
5.785097306,0,129069,6356737,121748,53293,48163
5.795313284,0,159282,8287014,153951,81711,73600
5.805603157,8152728,68346,7133541,150677,80882,84868
5.815842993,6009997,0,0,162262,48215,60537
5.826132396,6286635,0,0,147958,81326,62475
5.836346102,8553007,0,0,184889,104450,86698
5.846577015,6580950,0,0,164481,68545,64993
5.856823877,6123866,0,0,152144,72092,61383
5.867076676,6229497,0,0,150555,74674,62442
5.877293897,7110286,268991,9301664,187607,86391,71269
5.887522797,7435904,185717,9665299,0,89529,74533
5.897790735,8116190,163824,8309365,171842,122060,82961
5.908152037,5399435,158842,8285706,164925,53086,56491
5.918361178,4635363,154470,8696112,161498,34065,142182
5.928740227,6746179,215211,10872084,199988,44571,203344
5.939084691,1794759,55584,2769219,44010,21618,0
5.949425877,4022479,135586,6921124,140007,79796,80721
5.959636515,0,160201,8290214,150734,68530,65975
5.969865313,6726894,158218,8282196,156542,68958,66701
5.98007225,6877600,0,8084482,153662,64475,69794
5.990317646,8168587,197879,10006820,200265,76627,81022
6.00057309,6801426,159886,8287176,170093,67900,68314
6.010820985,3838144,82453,4262415,85208,45169,0
6.02111915,7825403,183723,9553365,169421,89832,0
6.031267326,5981161,179835,9655507,180089,47579,60670
6.041437816,5869397,0,8303222,169846,74236,58831
6.051653779,6325209,0,8846457,153332,84312,63400
6.061871524,6047063,0,0,147495,69572,60612
6.072073583,7001018,185953,9629598,164403,82471,70173
6.082281379,6328749,161767,8299710,195589,75409,64054
6.092540538,7468479,161497,8298139,175994,81837,75458
6.102834928,7071934,162178,8513693,164967,66346,0
6.113190674,7563985,182250,9431371,163695,93018,0
6.123340078,6456334,197024,9668808,189941,44206,64489
6.133556352,7486975,0,9187191,171238,70961,74547
6.143880114,7763379,190025,8983972,127103,82311,78238
6.154094961,5655059,157512,8273455,0,58872,59144
6.164319133,0,0,0,0,0,0
6.174603566,5043909,133088,6907213,0,63169,52755
6.184842991,5914493,158532,8281492,150860,73875,61859
6.195089862,5979323,158392,8279778,149176,0,62539
6.205342421,1070224,26574,1381205,27874,0,11194
6.215523888,11495213,342719,17942725,303246,78568,113910
6.225790938,6333539,160345,8291458,154078,86631,0
6.235940733,6078824,159828,8288966,151316,82393,0
6.246128404,6013770,157357,8273578,143063,68699,0
6.256320226,8028005,204669,11084591,194519,96842,79383
6.26655713,5947021,0,8271562,137945,67416,61764
6.276739418,5932791,0,8383536,138007,69760,62052
6.286978086,6373205,184211,8065146,148975,81006,68267
6.297211676,7757438,182074,9564024,0,101592,79528
6.307438139,6205632,190838,9694086,202660,70366,148924
6.317704303,4160023,165173,8402935,170559,57041,87597
6.327894048,0,161693,8826339,160019,85674,70393
6.338155267,7242792,0,9057238,157646,77174,72913
6.3484408,7500452,0,0,184548,82725,76850
6.358661538,6670774,183099,9396514,161208,83096,70703
6.368918188,6785679,177529,8930073,176840,80395,69927
6.379141329,6038048,158111,8279352,147205,74917,0
6.389356412,6292322,171086,8301925,154112,69566,65674
6.399636097,8016810,0,11055594,194579,93907,84134
6.409820231,5044198,160402,8299936,163278,34511,52468
6.419976757,7129920,162914,8307228,164290,47875,74571
6.430213178,6845619,159641,8289707,168963,0,70226
6.440427764,6739473,180393,9640008,167756,0,67553
6.450635444,7309065,181297,9646579,168629,0,73261
6.460854304,6494911,157074,8279231,152973,0,65554
6.471070782,6109613,154956,8263609,149656,0,63901
6.481318292,6691942,158499,8286633,167942,63202,72915
6.491737775,9351723,207644,11024931,205198,128711,0
6.50192244,6144907,158223,8284397,157620,70867,64147
6.512088795,0,158072,8286326,155356,67323,56810
6.522496492,0,169596,9579579,169192,95564,74378
6.532783489,6454331,158775,8145433,164670,66540,62993
6.542977825,7143832,0,0,196494,89703,72749
6.553235595,6848213,172725,8942866,165623,74706,68388
6.563440543,6537623,175651,8833318,165902,78468,65838
6.573746492,5886585,154966,8265209,144199,66132,0
6.583949365,7802472,171286,9657501,174992,98755,81836
6.594102312,5856668,0,9589828,178720,45410,62000
6.604273756,6033767,223284,8419625,157107,77941,62363
6.614524472,6592185,156931,8278554,149432,90937,68949
6.624891639,7231712,159225,8287236,148156,0,75637
6.635146415,7822927,210409,11039778,204338,92867,85551
6.645373453,0,156279,8273869,163175,71546,67257
6.65559711,5995985,155194,8271532,153263,71202,62450
6.665860185,6100209,0,513940,150157,69802,64266
6.676087127,7744437,207668,9869684,185709,100824,80534
6.686341465,5999949,181446,9645626,176768,77302,62049
6.696525551,7164485,159753,8291030,165926,88603,72103
6.706858549,6765808,162169,8753315,170745,88253,0
6.717163065,7959402,179485,9187150,184230,102225,0
6.727436525,7077674,184655,9666595,180872,76876,0
6.737689543,7164440,163197,9037677,180217,86064,0
6.747915727,6906499,163269,8828887,157348,79168,70200
6.758142891,6232640,0,8450591,154073,77196,63771
6.768422629,6275009,327658,4231027,149163,74751,65631
6.778647469,9651127,195282,10963241,229714,110842,102226
6.788902676,5438762,173141,8361762,168909,0,55593
6.799053197,5202929,155967,8268171,163544,40141,54546
6.809242087,6706709,155430,8288241,172168,80362,70427
6.819493889,7088560,0,8274021,164140,84610,74140
6.829671635,7818829,232957,11109765,212741,90138,80065
6.839878867,6044711,155022,8266214,146448,0,60588
6.850086666,6033151,158542,8287096,158194,72403,60467
6.860298097,6352605,151419,8274312,166286,76534,63186
6.870537498,8145952,0,9657648,180676,104027,83340
6.880826497,6420667,148641,8759118,129725,76491,82175
6.891204517,2929299,98261,4577962,92833,0,88283
6.901564356,5650230,158086,8157275,155791,50327,169658
6.911950342,8125642,149248,10824300,221482,68930,153691
6.922283154,5737721,0,8256403,154186,74003,65742
6.932790947,6914329,0,7450876,152527,84407,69305
6.943003435,6058854,0,0,155949,76128,60730
6.953296243,6107288,164667,8233236,145451,62957,61217
6.963558856,6983384,182377,9651205,189972,80499,69817
6.973799751,6305263,157573,8281000,157518,73205,63640
6.984024529,6283076,195503,8270782,145725,75941,64708
6.994284689,5813325,0,6970751,156154,64291,60085
7.004442256,5121039,0,0,152093,33622,51329
7.014692885,7664742,0,0,177257,97378,76825
7.025119615,7945396,171690,8559494,146715,80795,81185
7.035410523,6343991,157198,8277660,0,77350,66353
7.045647257,5732014,143643,8215118,0,70450,61171
7.055838463,7118503,191747,9689026,0,81803,73233
7.066065421,6108783,157037,8278550,141753,96056,63891
7.076295335,5890496,141751,8198282,138781,77132,63365
7.086548484,0,152385,8044311,136286,78118,64057
7.096738354,5769281,242724,8587119,170904,41421,59555
7.107088425,7601431,207820,9884391,193514,92468,79504
7.117305008,6515931,150239,8265106,161732,85984,69421
7.127611227,6114298,145553,8151872,149368,66475,62750
7.137862962,6104270,155243,7689578,149380,69087,60753
7.148124294,0,176498,8997490,158643,74011,65924
7.158368094,0,166899,9574433,186696,91425,72913
7.168628961,0,145312,7572546,146630,78891,60355
7.178859632,0,153590,8021117,151731,89764,68234
7.189159853,0,150591,7873071,160734,67356,56674
7.199347555,0,190091,10931182,201541,58103,69228
7.209647272,6494700,189938,7612378,142540,83733,65310
7.219935443,5916645,30820,8114716,155175,69873,58742
7.230167437,5933593,152552,7807477,0,65490,58246
7.240382006,5917584,153709,8258282,155979,68064,59171
7.250642146,7768289,187669,10376091,198791,94308,79034
7.260923924,0,147618,7664378,134695,64426,55618
7.271156221,6282142,148031,8100809,141230,82369,64669
7.281419253,5625446,0,7776159,162919,57143,58107
7.291610295,6724227,0,0,183172,65361,67398
7.301941906,8079773,0,0,173021,89863,86927
7.312604876,8413983,188454,10096251,125258,86664,81922
7.322830323,5755403,149962,7857536,139294,69722,60277
7.333127941,5867383,151082,7861320,157232,117552,61740
7.34340797,6996892,178199,9624179,179913,77061,72479
7.353648114,6962382,148116,9271913,174598,83843,74131
7.363896414,6259523,45645,8344138,154525,81597,65019
7.374155823,5612840,150804,7820435,0,65998,57337
7.384312748,6349488,157647,8281169,172019,54561,63508
7.394534015,7579634,184643,10021278,221152,110352,76251
7.404842876,0,152963,7908626,141710,72933,60910
7.415082878,6090688,129805,8227008,140850,72790,59755
7.425343288,6187724,0,8262084,157474,76648,62020
7.435611366,6235649,0,8251426,153701,73115,62501
7.445814705,6857582,0,9622752,167387,77992,71673
7.456094514,6498128,0,8243747,150457,83604,67303
7.466447278,7521785,0,7330490,145078,73250,78672
7.476633244,5245928,290287,5462937,148911,42280,53539
7.486836313,7514291,177691,9624430,175219,69122,75321
7.497135148,8159652,156425,8269917,161835,83785,81916
7.507358817,0,153501,8257328,153851,63318,69103
7.517581323,6995514,61522,8589878,161459,70232,69851
7.527851166,6786698,173643,8220293,156595,64772,68025
7.538037953,7621830,179429,9636018,183655,103720,76608
7.548237015,7047597,152908,8252652,159935,78991,0
7.558469039,5842530,153137,8254628,168243,63517,0
7.568623,5390131,153441,8255450,160507,37010,0
7.578820045,6644877,154261,8262524,161016,75913,0
7.589094567,2754342,181473,9645725,190459,109239,83332
7.599287268,0,150487,8241481,164870,78014,63135
7.609504261,5770908,138698,8076816,147409,67985,62609
7.619833005,6260005,0,8311826,156344,75521,65061
7.630090699,6424426,170020,8273121,178414,72192,65960
7.64033285,6808724,181632,9648985,176000,85814,71254
7.65056055,6639604,131979,7328922,143990,80366,70174
7.660912495,6251085,159801,8583841,181181,59682,139060
7.671144223,5550108,181911,9013957,150336,57880,73081
7.681358728,7830475,202065,10374483,185186,121126,77644
7.691554074,5556778,136754,8172048,137590,63361,0
7.701811373,6521601,146385,7444673,137009,71920,0
7.71214827,6550060,155979,8316412,170772,79351,0
7.722419988,6874806,175211,9092084,170193,80620,0
7.732664618,6467186,166764,9574814,179357,87184,75722
7.742956847,6238467,159605,8013429,146576,81565,64881
7.753214846,5638245,178739,8798791,149332,63033,59295
7.763460445,5075244,155620,7703997,157293,36792,52530
7.773702587,6780027,177663,9566509,170554,85573,70592
7.784114832,9430149,151937,9413904,190811,89106,94964
7.794377873,5712073,0,0,151531,73484,58706
7.804646116,6202153,0,0,152489,73247,61876
7.814908919,6040388,348318,2935681,144775,73649,62731
7.82521303,8251031,203288,10998795,0,89097,84433
7.83551889,2112398,50472,2747132,0,21880,22094
7.845734081,3739860,105488,6033300,0,34791,38847
7.855916604,5127362,153596,7810767,146573,35083,51821
7.866123885,6793727,151725,8180064,143617,82142,0
7.876392665,6807793,150275,8279115,158134,91363,68874
7.886629448,7108124,0,9631582,163843,75178,70264
7.89683679,6765605,0,9466414,167896,77811,68711
7.907124372,6050882,0,7874009,151828,70777,62532
7.91735711,6114592,0,8259906,151718,67593,64153
7.927609359,6150980,136642,7860972,180822,73166,64156
7.93785927,6278815,176311,8839125,217985,78580,63802
7.948114324,6879970,184578,9660682,193486,78616,0
7.958378017,6577343,153399,8253863,164026,89383,0
7.968649429,6355238,152411,8250964,160249,80221,0
7.978870546,6117665,152570,8252361,158232,74426,0
7.989064591,7445692,170524,9630886,174140,86097,74640
7.99931859,6217444,179318,7674579,157927,74470,64479
8.009587931,6097391,151451,8243470,152771,45461,63772
8.019814001,6193673,151029,8242857,149343,0,64780
8.030122134,5480852,150691,8240926,146236,0,57324
8.040281158,6186200,176392,9616914,178116,0,62005
8.050495153,6466302,152445,8249870,153080,88043,64438
8.060766371,6264649,142412,8269842,161129,77852,70690
8.071055464,6679078,0,7452088,159837,82644,69857
8.081309133,6949289,405606,9387397,183989,80601,72684
8.091507628,6286021,154839,8790282,0,74360,66660
8.10174687,6197234,151815,8306087,0,79533,65456
8.112042085,6051069,152952,8076500,110118,68331,62813
8.122357443,6143822,150993,7917227,144173,0,66629
8.132691179,6347104,192968,10907641,195519,50409,143469
8.142886417,7312205,0,8002075,158905,69484,82854
8.15313269,6864949,166888,8752265,204389,94913,67538
8.163357085,6290120,151969,8247597,0,75739,63048
8.173617446,5923890,150905,8242411,0,67426,61516
8.183854887,7219938,176595,9617540,180707,115691,75514
8.194111303,6162118,154351,8261562,166174,74071,64803
8.204419876,0,151350,8243301,164409,74716,62932
8.214687131,6930070,140436,8247935,161128,102721,72317
8.22484676,6973381,0,9638260,177209,68553,72935
8.235056748,5903662,0,8253549,159067,65581,60370
8.245293133,6911132,0,8246137,155984,93748,69273
8.255478491,6069417,0,8251301,154797,77614,60838
8.265686143,5960614,156876,8495429,160174,62899,59745
8.275874565,7630353,181080,9887184,173196,84705,77491
8.286150468,5957031,150215,8159587,149385,73811,62156
8.296414254,6032801,113793,8076279,162032,78533,63448
8.306654623,6864024,0,8256872,142025,89861,72193
8.316901673,5993082,0,9602132,167870,45906,61095
8.327060321,6223449,175404,9376658,202011,64310,65091
8.337310546,6337712,134721,7812752,151438,92236,68574
8.347721011,7545749,169986,8682237,153735,82856,76129
8.35802538,5816660,149047,8246202,147982,70700,0
8.368293329,6249285,157853,8263584,159388,75962,0
8.37848318,7136202,176272,9617188,184434,81914,0
8.388726263,6047610,150275,8238361,152434,69679,63366
8.39897303,6731245,147730,8238998,160337,86658,71267
8.409177705,6048004,179917,9733333,147364,69966,63259
8.419391973,6077443,181082,9648332,194749,45941,184718
8.429876555,5200008,150525,8278016,174660,73289,133998
8.440143538,5335128,0,8260310,162983,64142,80213
8.450350608,6309048,0,7995029,164993,86884,70348
8.460518298,6090717,0,0,150452,66584,61050
8.470818785,7725460,191713,10820047,187955,99202,78957
8.481160538,6304937,154406,8560030,154700,0,62766
8.491414095,5820129,150484,7860380,137621,70087,58496
8.501716766,6133652,150681,8250870,157927,66284,0
8.511956011,6845284,169222,8699775,160339,89187,0
8.522226437,5822647,177970,9624956,184354,41235,0
8.532407016,5312480,145011,8250094,163487,70722,66274
8.542640318,7138604,0,8829626,153262,82004,73318
8.553010193,7131770,171227,8739800,170024,74040,71859
8.563227062,6843990,175673,9609307,170575,0,71582
8.573394048,6222975,150680,8240008,150805,0,65087
8.583626337,6081433,152365,8248933,151144,0,63605
8.593827901,5916696,151283,8244817,148546,70090,61935
8.604037455,6746719,152122,8247548,167413,99603,71762
8.614240242,6277809,166846,9635966,178897,53811,63428
8.624392481,6346551,0,8243105,158277,69759,63615
8.634581732,6809600,0,9425968,166731,87738,68255
8.644775418,7564653,0,0,166656,80949,75820
8.65500119,7626588,0,0,182924,72865,76444
8.665253434,6233412,159388,8904481,156258,69476,62477
8.675524275,6114833,152019,8247235,0,78604,63026
8.685739334,6098940,151448,8243536,180043,71073,63435
8.695958837,6280763,150407,8239290,156128,78389,63882
8.706146315,0,181287,10251678,190454,102787,90350
8.716341278,1939304,146017,7664397,148783,34629,68166
8.726938657,5514752,142327,8737203,160172,38506,166149
8.737344947,5773248,157426,8479339,184866,50799,173563
8.747709179,5851039,164697,8981134,163049,63054,132415
8.757942138,7491560,317925,9645172,152155,95536,89066
8.768157721,5916475,150377,8239117,0,66577,59303
8.778357287,3029017,77782,4135924,0,42586,31778
8.788567143,8135481,200362,10982136,186949,77507,79632
8.798740695,6322430,151648,8246398,140203,76790,0
8.808945623,5830551,150918,8241197,151954,77953,65703
8.819206403,0,74685,4118650,66172,40608,32902
8.829436683,0,0,0,0,0,0
8.839591709,0,0,0,0,0,0
8.849782422,0,0,0,0,0,0
8.859982033,0,72691,4104410,69162,37489,28540
8.870233218,0,111195,6795299,121502,61887,52851
8.88049797,0,166980,8323792,143083,71376,62109
8.890748749,5760718,133239,8239012,134951,64640,59949
8.901023234,6007729,138035,7587192,157245,72055,63789
8.911365907,6823143,177283,9616377,0,69808,86386
8.921649071,5109140,155260,8268242,241738,30374,105416
8.931846773,5761502,153132,8256974,160532,58946,86795
8.942116073,6478449,156620,8254250,154130,71921,97496
8.952390415,6933378,181349,8891055,164197,83289,103443
8.96266177,7201577,198613,10557364,0,86676,85663
8.972894554,6212112,153097,8252868,0,83222,71170
8.983115922,6606121,150264,8240350,185555,75634,69093
8.99329499,6427099,152099,8246215,163557,83093,67703
9.00350073,0,150541,8238452,163761,61457,64828
9.013748594,0,178276,9669838,180877,113981,91789
9.024003135,6152744,147467,8261347,162077,64217,124112
9.034314966,5839657,0,8865489,179412,71647,82969
9.044672571,6790179,138649,8202595,172936,86858,69950
9.055094344,8141280,194342,9906402,0,98654,79702
9.065334861,6732782,155103,8264701,0,90206,69920
9.075575922,6809231,154535,8260637,165812,74601,71219
9.085783018,6570358,152294,8247348,165747,73979,68799
9.096048718,0,152169,8248576,153776,79159,67459
9.106317723,0,182452,10649025,194700,100490,93785
9.11663509,6417902,148627,8236444,151392,77148,64881
9.126787748,5679727,0,0,160993,60902,57634
9.136964787,6037682,155991,8139521,163316,67759,60517
9.147208906,8881263,160407,8296596,167808,79799,89683
9.157475492,0,175357,9612396,171480,86952,75179
9.167834722,6204976,140601,8365171,167856,73801,66623
9.178157733,6661105,0,9322447,164036,83682,69140
9.188366845,5992749,0,0,148291,64299,63781
9.198610333,6703057,0,0,173641,81103,68142
9.208811365,8631326,181936,9729504,175770,105628,90274
9.219048873,5381123,149317,8233392,142508,0,56282
9.229357559,6384606,150105,8236237,159077,76922,65249
9.239521915,6636667,133215,8761406,157452,67891,0
9.249811617,21005901,1558480,8699636,1359090,282384,217630
9.260048458,23336892,1083071,7296038,1991724,439616,244188
9.270311246,22915954,1391768,7021950,1364783,790256,245622
9.280588561,20024295,1202638,6248656,1118431,789640,243672
9.29089493,18948973,1134498,6265517,1087807,917408,247015
9.301210758,18396771,1054672,5757432,1124679,710126,245105
9.311494058,18529447,664183,3992882,1234953,700877,245654
9.321861868,18443652,814593,4849819,1415850,753489,246136
9.332209455,18546061,823877,4718769,1078432,726940,246056
9.342521251,19493182,829178,4984199,1437209,808858,246251
9.352778639,18729136,941361,5219857,1613010,800251,242211
9.363005708,20641950,873907,5249223,1505683,852813,242253
9.373288332,20291609,908802,5149448,1461295,809474,244797
9.383587793,19662186,906605,5450014,1366663,791987,246377
9.39397188,19202672,857026,4836242,1362978,727978,245633
9.404265499,19034918,867191,5224051,1504489,803027,245851
9.414664526,19076257,779012,4679648,1322116,697574,247810
9.425039834,18505300,633650,4189231,1218818,709345,247132
9.435363976,18286580,835634,5008623,1518748,760211,245114
9.445708708,18449517,801550,4870469,1367623,755070,246807
9.456021106,18404547,878778,5281074,1571896,752016,247205
9.466400724,18664909,727674,4359022,1200997,720120,248337
9.476833137,19632125,1078090,6067898,1531209,872516,245740
9.48707015,21176490,1420391,8546454,2497861,1164106,244230
9.497323959,23353103,1100260,7272892,2027684,1008736,245256
9.507661755,22643492,568417,3415376,823952,562306,246558
9.518101204,21459578,818972,5488619,1524414,821507,247258
9.528423851,19970121,917916,5521870,1597823,792325,247549
9.538884622,20352219,1247724,6567277,1555657,783003,247549
9.549145912,20314697,936548,5722679,1729397,794410,245053
9.559487308,20169233,911334,5458919,1587729,781004,246881
9.569787085,19676339,1545675,6721013,1438611,714815,245907
9.580088048,20221302,1387533,8144152,1020336,630773,244365
9.590338872,21912442,2389532,14216758,1378906,411662,244357
9.600615543,23311859,1534536,10468416,877251,465784,244375
9.610783607,23701666,1674486,11197989,778100,536146,243291
9.621012965,24510878,1047895,7976423,640673,432255,244297
9.631359838,24586982,907698,6320785,413451,320761,245843
9.641680265,24461333,1119774,7365332,514137,323237,244241
9.651900907,24412775,1409361,9242792,552822,362224,244316
9.66510608,31348740,1909835,11417204,650233,432432,315290
9.675452924,24152199,1634284,9957242,511585,321739,242477
9.685780719,12263402,802062,5193243,282258,198647,122246
9.695969816,0,0,0,0,0,0
9.706096875,518955,0,251529,15658,2546,5202
9.71624848,32586,0,12773,2595,214,327
9.726410513,0,0,0,0,0,0
9.736546788,0,0,0,0,0,0
9.746706555,0,0,0,0,0,0
9.75688258,0,0,0,0,0,0
9.767046233,0,0,0,0,0,0
9.77721997,75142,0,14190,7976,2806,646
9.787420734,0,0,0,0,0,0
9.797560738,1247924,0,0,42298,9189,12876
9.807771371,0,0,0,0,0,0
9.818030221,0,0,0,0,0,0
9.828250941,4511750,273502,1833110,100664,81904,126168
9.838669562,8269880,447598,3141879,254910,174627,248901
9.849123888,7488546,456309,2860163,236069,167234,227669
9.859726417,8172089,558908,3715933,246973,193406,247420
9.870544997,8395142,634290,4509943,258137,198362,251142
9.881104346,8346879,645344,4233247,263603,189709,249906
9.891737598,8206327,989736,4730315,226926,157631,244271
9.902724578,8479581,669040,4372264,256660,209254,254416
9.913215118,3174951,275019,1672710,97394,76379,93998
9.923523436,0,0,0,0,0,0
9.933814593,0,0,0,0,0,0
9.944066476,0,0,0,0,0,0
9.95441552,0,0,0,0,0,0
9.964665817,0,0,0,0,0,0
9.974936356,4267107,412032,2469644,127888,67500,132498
9.985379236,7990986,590368,4786576,230346,102534,240216
9.995703562,7037513,749615,4598882,260162,135395,211859
0.006164509,7463966,831552,4440787,245044,108501,226734
0.01656143,8010407,952506,5707059,247118,89507,240736
0.02697227,8122466,822335,4467660,274736,108730,245616
0.037381228,8224012,498740,3474718,237891,145218,247457
0.047964859,8037037,537822,3517557,240428,149150,241088
0.058634626,10545322,450730,5612230,146854,88990,243708
0.068958941,14316228,1489799,8594523,339795,104877,248535
0.079348687,18334318,1033557,7224640,471035,290554,241410
0.089596634,17205062,1217158,7116592,426748,268055,181374
0.099836258,0,0,0,0,0,0
0.109952277,0,0,0,0,0,0
0.120142752,0,0,0,0,0,0
0.130336482,0,0,0,0,0,0
0.140512891,0,0,0,0,0,0
0.150741623,1431064,371161,1893635,0,24376,24950
0.161164421,0,0,0,0,0,0
0.171502955,0,0,0,0,0,0
0.181817066,0,0,0,0,0,0
0.192066667,0,0,0,0,0,0
0.202358252,0,0,0,0,0,0
0.21260336,0,0,0,0,0,0
0.222884605,0,0,0,0,0,0
0.233140674,0,0,0,0,0,0
0.243424431,0,0,0,0,0,0
0.253641675,0,0,0,0,0,0
0.26384252,0,0,0,0,0,0
0.274137769,0,0,0,0,0,0
0.284426181,2806731,211681,1321667,79793,50252,86616
0.294873996,8156020,603326,3947750,260583,181572,246897
0.305269333,8081076,601503,3292452,218876,143953,243191
0.31573965,8109244,668916,4156243,234941,150164,243574
0.326410805,7443907,523412,3863341,233632,178736,221365
0.336778711,0,0,0,0,0,0
0.347095772,0,0,0,0,0,0
0.357391506,0,0,0,0,0,0
0.367672377,0,0,0,0,0,0
0.377950179,0,0,0,0,0,0
0.388180079,0,0,0,0,0,0
0.398423127,0,0,0,0,0,0
0.40855653,0,0,0,0,0,0
0.418718129,7116860,0,0,190380,121626,62331
0.428963116,27509213,1352025,9503685,596768,478186,241628
0.439248528,24272998,1397157,9351001,515828,394085,242741
0.449541303,24586424,1036513,7080093,433588,355292,247364
0.46006016,23406124,991602,6569007,340088,311724,240408
0.470263193,22036306,1707329,10291386,557886,420493,228941
0.480503797,20606067,1771294,11143015,627447,415899,205484
0.718121214,11039836,1251725,6439982,385024,246476,333118
0.728544664,8221941,479519,3363622,278247,186660,247531
0.738949408,8256915,466997,3276543,265083,175033,247713
0.749873622,8589632,512867,3566092,287674,190970,257960
0.760296217,8212652,438248,3081064,247457,167408,246930
0.770831989,8337537,487914,3526426,267413,187216,249861
0.781230688,8160463,395148,2783997,214009,142920,244848
0.791685269,8228174,404268,2682105,227039,156854,248323
0.802141432,9527790,692021,4644290,317752,209702,247043
0.812634512,15441282,820751,6006632,378476,264941,252174
0.823242273,19223465,1138948,7427389,347784,262585,248625
0.833572163,21960836,1104849,7299141,384545,297616,246043
0.844004828,22104547,1084511,7274847,396485,305011,244151
0.854357107,21666905,1373478,8983349,502000,390387,246567
0.864720098,21384228,1015787,7204966,379071,309826,245445
0.875077038,17492773,1286904,8028906,376267,289578,209646
0.885585238,20966135,1326398,8404176,446970,357204,248876
0.895954848,22531546,1281139,8368062,528541,384834,246114
0.906228734,23343864,1572893,10370508,590419,425052,245272
0.916671653,23798223,1030710,8264827,464031,347997,250020
0.927270809,24152749,993368,6980293,521052,338552,251075
0.937470576,24248784,1650708,11828534,841329,587390,243535
0.947917773,24836379,1068039,7514952,536150,499955,252925
0.958463827,24982609,997761,7073217,555926,369567,248136
0.968736056,24474659,2188842,12907896,609574,485347,244513
0.978953273,22116807,1883176,11874381,647779,394790,221177
0.989232551,24066554,2399561,17906667,809345,435137,241386
0.999468276,21033790,2395302,14449276,776923,441914,209535
1.009820399,0,0,0,0,0,0
1.020021078,0,0,0,0,0,0
1.030232745,0,0,0,0,0,0
1.040479818,11373622,1677379,10563180,198838,158649,124080
1.050823401,22876180,0,17329993,322308,238371,238977
1.061109531,23091709,4577496,31688221,603507,459027,241839
1.071316983,21236011,3803105,28634322,606026,420949,219654
1.081554737,0,0,0,0,0,0
1.091773588,0,0,0,0,0,0
1.101973299,0,0,0,0,0,0
1.112247153,0,0,0,0,0,0
1.122500247,0,0,0,0,0,0
1.132675746,0,0,0,0,0,0
1.142897094,0,0,0,0,0,0
1.153137622,0,0,0,0,0,0
1.163267991,0,0,0,0,0,0
1.173410943,0,0,0,0,0,0
1.183621158,0,0,0,0,0,0
1.19384729,18396463,1050909,5609423,441371,319227,193596
1.204114295,23471936,1316798,9261953,626980,445633,245187
1.214397935,23474258,1469324,9246383,626773,479029,245950
1.224676456,21736393,1141764,8012131,609404,416601,227053
1.234948878,23438330,1264125,9198188,586751,470468,244419
1.245233724,23491409,1311096,9233719,565491,479502,245929
1.255542161,23550095,2498184,17209728,486359,401531,247123
1.265934687,24786459,1428680,12247164,813891,558834,247437
1.276213132,19802011,2127449,12423839,782909,418391,198275
1.28642228,6270797,451333,2203061,332670,162170,0
1.296687306,6624003,516612,2475878,307968,156715,68924
1.306950252,0,0,0,0,0,0
1.317223409,0,0,0,0,0,0
1.327417522,17095687,2541708,16257337,487719,351981,177310
1.337643544,23265350,6774482,41676658,443076,313703,243656
1.347878793,22981742,2969754,20845970,434401,323119,240656
1.358134272,22795055,2418024,16424849,449472,304105,242760
1.368491866,21532230,1845672,13087433,442848,250977,247078
1.378888344,21610535,2749626,18986792,577046,388560,248077
1.389184749,20254940,1201433,12754913,277901,202504,231562
1.399434615,21074701,1749341,11066646,500363,260084,241250
1.409635453,20595405,2091419,13760638,477887,347317,234428
